molecule_chembl_id,canonical_smiles,Activity Class
CHEMBL1210545,COc1ccc2nc(Cl)c(/C=N/NC(=O)c3cnccn3)cc2c1,1
CHEMBL1210546,CCNC(=S)NNC(=O)c1cnccn1,1
CHEMBL261521,CC(C)Cc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1,1
CHEMBL405973,Oc1cc(Cc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,1
CHEMBL259880,Oc1cc(CCCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,1
CHEMBL260061,Oc1cc(CCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,1
CHEMBL1224745,CCCCCc1ccc(Oc2ccccc2)c(O)c1,1
CHEMBL264682,CCCCCCc1ccc(Oc2ccccc2)c(O)c1,1
CHEMBL505886,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,1
CHEMBL1224746,CCCCCCCCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,1
CHEMBL239673,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1C,1
CHEMBL392127,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,1
CHEMBL216579,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1
CHEMBL240533,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,1
CHEMBL414086,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1,1
CHEMBL1224754,CN(C(=O)C1CC(=O)N(C2CCCCCC2)C1)c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,1
CHEMBL426702,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CC3CCC2C3)C1,1
CHEMBL386324,O=C(Nc1cc(Br)cc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1,1
CHEMBL371502,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1
CHEMBL371502,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1
CHEMBL1223488,O=C(NCCNc1ccnc2cc(Cl)ccc12)NC1CCCCC1,0
CHEMBL1223561,O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccc([N+](=O)[O-])cc1,0
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0
CHEMBL214920,CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,0
CHEMBL1241401,O=C1OC(NCCCO)C(Cl)=C1Cl,0
CHEMBL1241446,CC(O)CNC1OC(=O)C(Cl)=C1Cl,0
CHEMBL475335,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL517159,Cc1c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)[n+]([O-])c2ccccc2[n+]1[O-],0
CHEMBL463792,Cc1c(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL511882,Cc1c(C(=O)/C=C/c2ccc(F)cc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL463791,Cc1c(C(=O)/C=C/c2ccc(Br)cc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL463790,Cc1c(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL498090,Cc1c(C(=O)/C=C/c2ccc(Cl)cc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL498089,Cc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,1
CHEMBL237949,Cc1c(C(=O)/C=C/c2ccc3c(c2)OCO3)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL237950,COc1cc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc(OC)c1OC,1
CHEMBL497057,COc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1OC,1
CHEMBL497741,COc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,1
CHEMBL497740,Cc1c(C(=O)/C=C/c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL1254641,CCCCCCCCCCCCOc1cccc(C2(O)NC(=O)c3cnccc32)c1,1
CHEMBL1254721,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,1
CHEMBL1254722,CCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,1
CHEMBL1254805,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3c[n+](CC(=O)OCC)ccc32)c1.[Br-],1
CHEMBL1254890,CCCCCCCCCCCCc1cccc(C(=O)C2C=CN(CC(=O)OCC)C=C2C(N)=O)c1,1
CHEMBL64,NNC(=O)c1ccncc1,1
CHEMBL1258197,Cc1cc(O)cc(CC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)c1O,1
CHEMBL1270649,CC/C=C/C=C/C=C/CCCCCCCC[C@]1(C)C[C@@](C)(CC(=O)OC)OO1,1
CHEMBL1270749,CC/C=C/C=C/C=C/CCCCCCCC[C@]1(C)C[C@]2(C)OC(=O)C[C@@H]2OO1,1
CHEMBL460032,CC/C=C/C=C/C=C/CCCCCCCC[C@@]1(C)C[C@](C)(CC(=O)O)OO1,1
CHEMBL470071,C[C@@]1(CCCCCCCCCc2ccc(O)cc2)C[C@]2(C)OC(=O)C[C@@H]2OO1,1
CHEMBL1271053,CCCCCCCCCCCCCCCC[C@]1(C)C[C@@](C)(O)CC(=O)O1,1
CHEMBL1271054,CCCCCCCCCCCCCCCC[C@@](C)(O)C[C@]1(C)OC(=O)C[C@@H]1O,1
CHEMBL1271158,CCCCCCCCCCCCCCCC[C@]1(C)C[C@]2(C)OC(=O)C[C@@H]2OO1,0
CHEMBL1276793,CCOC(=O)C(C)n1nc(-c2ccc(Cl)cc2)ccc1=O,0
CHEMBL1275927,C=CCn1nc(-c2ccc(Cl)cc2)ccc1=O,0
CHEMBL1276809,CCOC(=O)C(C)n1nc(-c2ccc(C)cc2)ccc1=O,0
CHEMBL1275953,C#CCn1nc(-c2ccc(Cl)cc2)ccc1=O,1
CHEMBL1275956,COC(=O)Cn1nc(-c2ccc(Br)cc2)ccc1=O,1
CHEMBL1275985,CCOC(=O)Cn1nc(-c2ccc(Br)cc2)ccc1=O,1
CHEMBL1276038,NC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,1
CHEMBL1276039,NC(=O)Cn1nc(-c2ccc(Br)cc2)ccc1=O,1
CHEMBL1276109,Cc1ccc(-c2ccc(=O)n(CC(N)=O)n2)cc1,1
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
CHEMBL1287817,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3CC[C@]12C,1
CHEMBL1288405,CC(=O)N[C@H]1[C@H](OC[C@]23CCC(=O)C=C2CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)O[C@H](CO)[C@@H](O)[C@@H]1O,1
CHEMBL64,NNC(=O)c1ccncc1,1
CHEMBL1092306,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL1089835,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],1
CHEMBL1089834,COc1ccc2c(c1)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],1
CHEMBL1089966,Cc1ccc2c(c1)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],1
CHEMBL1092319,Cc1cc2c(cc1C)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],1
CHEMBL1090328,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(F)ccc2[n+]1[O-],1
CHEMBL1090170,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(C(F)(F)F)ccc2[n+]1[O-],1
CHEMBL1777913,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2ccccc2[n+]1[O-],1
CHEMBL1777914,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],1
CHEMBL1777915,COc1ccc2c(c1)[n+]([O-])c(/C=N/NC(=O)c1ccncc1)c(C)[n+]2[O-],1
CHEMBL1777916,Cc1ccc2c(c1)[n+]([O-])c(/C=N/NC(=O)c1ccncc1)c(C)[n+]2[O-],1
CHEMBL1777917,Cc1cc2c(cc1C)[n+]([O-])c(/C=N/NC(=O)c1ccncc1)c(C)[n+]2[O-],1
CHEMBL1777918,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2cc(F)ccc2[n+]1[O-],1
CHEMBL1165746,COc1ccc(CNc2nc([N+](=O)[O-])nc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1164414,COc1ccc(CNc2ncnc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1164360,COc1ccc(CNc2nc(Cl)nc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1164361,COc1ccc(CNc2nc(C)nc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1164659,COc1ccc(CNc2nc(OC)nc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1164660,COc1ccc(CNc2nc(N(C)C)nc(-c3ccco3)c2NC=O)cc1,0
CHEMBL1910550,Cc1c(C(=O)c2ccc(Cl)cc2)oc2cc3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,0
CHEMBL1910551,Cc1c(C(=O)c2ccc(Br)cc2)oc2cc3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,0
CHEMBL1910552,COc1ccc(C(=O)c2oc3cc4occ(C=C5C(=O)NC(=O)NC5=O)c(=O)c4cc3c2C)cc1,0
CHEMBL1910553,Cc1ccc(C(=O)c2oc3cc4occ(C=C5C(=O)NC(=O)NC5=O)c(=O)c4cc3c2C)cc1,0
CHEMBL1910556,COc1ccc(C(=O)c2oc3cc4occ(C=C5C(=O)NC(=S)NC5=O)c(=O)c4cc3c2C)cc1,0
CHEMBL1910557,Cc1c(C(=O)c2ccccc2)oc2cc3occ(C=C4C(=O)NC(=S)NC4=O)c(=O)c3cc12,0
CHEMBL1910558,Cc1cc(=O)oc2cc3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,0
CHEMBL1910559,Cc1cc(=O)oc2c(C)c3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,0
CHEMBL64,NNC(=O)c1ccncc1,0
CHEMBL1169978,O=C(NO)N1CCN(C(=S)N/N=C/c2ccccc2O)CC1,0
CHEMBL1160845,N=C(NO)N/N=C/c1ccc(O)cc1,0
CHEMBL1160853,N/C(=N\O)N/N=C/c1ccccc1O,0
CHEMBL1916869,CSC(=S)N/N=C(\C)c1ccccc1O,0
CHEMBL1916867,CSC(=S)N/N=C/c1ccccc1O,0
CHEMBL1916866,C/C(=N\NC(=O)NO)c1ccc(O)cc1,0
CHEMBL1916865,C/C(=N\NC(=O)NO)c1ccccc1O,0
CHEMBL1916864,O=C(NO)N/N=C/c1ccc(O)cc1,1
CHEMBL1916863,O=C(NO)N/N=C/c1ccccc1O,0
CHEMBL1916862,Cc1ccc(S(=O)(=O)N2N=C(c3ccccc3O)C[C@H]2c2ccc(O)cc2)cc1,0
CHEMBL1916861,Cc1ccc(S(=O)(=O)N2N=C(c3ccccc3O)C[C@H]2c2ccccc2O)cc1,0
CHEMBL1916859,O=S(=O)(c1ccccc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916857,O=C(c1ccccc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916855,O=C(c1ccncc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916854,N=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,0
CHEMBL1916853,N=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916852,N=C(N)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,0
CHEMBL1916851,N=C(N)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916850,Cc1ccccc1[C@@H]1CC(c2ccccc2O)=NN1C(N)=S,0
CHEMBL1916849,NC(=S)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916848,O=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,0
CHEMBL1916845,NC(=O)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916844,CC(=O)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,0
CHEMBL1916843,CC(=O)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916842,Oc1ccc([C@@H]2CC(c3ccccc3O)=NN2)cc1,0
CHEMBL64,NNC(=O)c1ccncc1,0
CHEMBL1169978,O=C(NO)N1CCN(C(=S)N/N=C/c2ccccc2O)CC1,0
CHEMBL1160845,N=C(NO)N/N=C/c1ccc(O)cc1,0
CHEMBL1160853,N/C(=N\O)N/N=C/c1ccccc1O,0
CHEMBL1916869,CSC(=S)N/N=C(\C)c1ccccc1O,0
CHEMBL1916867,CSC(=S)N/N=C/c1ccccc1O,0
CHEMBL1916866,C/C(=N\NC(=O)NO)c1ccc(O)cc1,0
CHEMBL1916865,C/C(=N\NC(=O)NO)c1ccccc1O,0
CHEMBL1916863,O=C(NO)N/N=C/c1ccccc1O,0
CHEMBL1916862,Cc1ccc(S(=O)(=O)N2N=C(c3ccccc3O)C[C@H]2c2ccc(O)cc2)cc1,0
CHEMBL1916857,O=C(c1ccccc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,1
CHEMBL1916847,O=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,0
CHEMBL1916844,CC(=O)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,0
CHEMBL1916841,Oc1ccccc1C1=NN[C@H](c2ccccc2O)C1,0
CHEMBL1254721,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,0
CHEMBL1914617,CCCCCCCCCCCCSc1cccc(C2(O)NC(=O)c3cnccc32)c1,1
CHEMBL1914622,CCCCCCCCCCCCOC1(c2ccccc2)NC(=O)c2cnccc21,0
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0
CHEMBL5315124,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,0
CHEMBL1289354,CCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,0
CHEMBL1289581,CCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,0
CHEMBL1289900,CCCCCCCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,0
CHEMBL1915695,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OC[C@@H]5C)cn1c23,0
CHEMBL1290793,CCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,0
CHEMBL1289120,CCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,0
CHEMBL1934930,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1,0
CHEMBL1934931,COc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,0
CHEMBL1934932,Cc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,0
CHEMBL1934933,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Cl)cc1,0
CHEMBL1934934,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(F)cc1,0
CHEMBL1934935,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(O)cc1,0
CHEMBL1934936,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1O,0
CHEMBL1934937,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1,0
CHEMBL1934938,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Br)cc1,0
CHEMBL1934939,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccs1,0
CHEMBL1933086,Cc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934927,Fc1ccc(-c2nn(-c3ccccc3)cc2[C@H]2CC(c3ccc(Cl)cc3)=NN2)cc1,0
CHEMBL1934940,Oc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934941,Oc1ccccc1C1=NN[C@@H](c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)C1,0
CHEMBL1934942,O=[N+]([O-])c1cccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)c1,0
CHEMBL1934944,Nc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934945,O=C(c1ccccc1)N1N=C(c2ccccc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934946,COc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,1
CHEMBL1934947,Cc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934948,O=C(c1ccccc1)N1N=C(c2ccc(Cl)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934949,O=C(c1ccccc1)N1N=C(c2ccc(F)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934950,O=C(c1ccccc1)N1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934951,O=C(c1ccccc1)N1N=C(c2cccc([N+](=O)[O-])c2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934952,O=C(c1ccccc1)N1N=C(c2ccc(Br)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934955,O=NN1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934958,Nc1ccc(C2=NN(N=O)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934959,O=NN1N=C(c2cccs2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934962,Oc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,1
CHEMBL1934964,O=[N+]([O-])c1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,0
CHEMBL1934965,O=[N+]([O-])c1cccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)c1,0
CHEMBL1934966,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Br)cc3)nc(=S)[nH]2)cc1,0
CHEMBL1934967,Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,0
CHEMBL1934926,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1934929,Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1934969,Nc1nc(-c2ccc(F)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1935073,Nc1nc(-c2ccccc2O)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1935075,Nc1nc(-c2cccc([N+](=O)[O-])c2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1935076,Nc1nc(-c2ccc(Br)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
CHEMBL1935077,Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc(N)n2)cc1,0
CHEMBL1934930,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1,0
CHEMBL1934931,COc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,0
CHEMBL1934932,Cc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,0
CHEMBL1934933,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Cl)cc1,0
CHEMBL1934934,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(F)cc1,0
CHEMBL1934935,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(O)cc1,0
CHEMBL1934936,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1O,0
CHEMBL1934937,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1,0
CHEMBL1934938,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Br)cc1,0
CHEMBL1934939,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccs1,0
CHEMBL1933086,Cc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934927,Fc1ccc(-c2nn(-c3ccccc3)cc2[C@H]2CC(c3ccc(Cl)cc3)=NN2)cc1,0
CHEMBL1934940,Oc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934941,Oc1ccccc1C1=NN[C@@H](c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)C1,0
CHEMBL1934942,O=[N+]([O-])c1cccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)c1,0
CHEMBL1934944,Nc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934945,O=C(c1ccccc1)N1N=C(c2ccccc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934946,COc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,1
CHEMBL1934947,Cc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,0
CHEMBL1934948,O=C(c1ccccc1)N1N=C(c2ccc(Cl)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934949,O=C(c1ccccc1)N1N=C(c2ccc(F)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934950,O=C(c1ccccc1)N1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934951,O=C(c1ccccc1)N1N=C(c2cccc([N+](=O)[O-])c2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CHEMBL1934952,O=C(c1ccccc1)N1N=C(c2ccc(Br)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934953,O=C(c1ccccc1)N1N=C(c2cccs2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934954,O=NN1N=C(c2ccccc2O)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934955,O=NN1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934956,O=NN1N=C(c2cccc([N+](=O)[O-])c2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934957,O=NN1N=C(c2ccc(Br)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934958,Nc1ccc(C2=NN(N=O)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,1
CHEMBL1934959,O=NN1N=C(c2cccs2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
CHEMBL1934960,Cc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,1
CHEMBL1934961,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Cl)cc3)nc(=S)[nH]2)cc1,1
CHEMBL1934962,Oc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,0
CHEMBL1934964,O=[N+]([O-])c1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,1
CHEMBL1934965,O=[N+]([O-])c1cccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)c1,1
CHEMBL1934966,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Br)cc3)nc(=S)[nH]2)cc1,1
CHEMBL1934967,Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,1
CHEMBL1934968,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3cccs3)nc(=S)[nH]2)cc1,1
CHEMBL1934926,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,0
